path,label,session_id,fold_grouped,fold_random
Cracking/Image_20231128201406987.jpg,Cracking,Cracking__20231128-195336,0,2
Cracking/Image_20231128201436997.jpg,Cracking,Cracking__20231128-195336,0,2
Cracking/Image_20231128201507007.jpg,Cracking,Cracking__20231128-195336,0,0
Cracking/Image_20231128201536958.jpg,Cracking,Cracking__20231128-195336,0,0
Cracking/Image_20231128201606963.jpg,Cracking,Cracking__20231128-195336,0,0
Cracking/Image_20231128201636979.jpg,Cracking,Cracking__20231128-195336,0,0
Cracking/Image_20231128201706976.jpg,Cracking,Cracking__20231128-195336,0,2
Cracking/Image_20231128201736986.jpg,Cracking,Cracking__20231128-195336,0,2
Cracking/Image_20231128201806995.jpg,Cracking,Cracking__20231128-195336,0,1
Cracking/Image_20231128201836994.jpg,Cracking,Cracking__20231128-195336,0,2
Cracking/Image_20231128201907010.jpg,Cracking,Cracking__20231128-195336,0,2
Cracking/Image_20231128201937003.jpg,Cracking,Cracking__20231128-195336,0,0
Cracking/Image_20231128202006967.jpg,Cracking,Cracking__20231128-195336,0,0
Cracking/Image_20231128202036967.jpg,Cracking,Cracking__20231128-195336,0,2
Cracking/Image_20231128202106973.jpg,Cracking,Cracking__20231128-195336,0,2
Cracking/Image_20231128202136977.jpg,Cracking,Cracking__20231128-195336,0,2
Cracking/Image_20231128202206989.jpg,Cracking,Cracking__20231128-195336,0,2
Cracking/Image_20231128202236990.jpg,Cracking,Cracking__20231128-195336,0,1
Cracking/Image_20231128202306996.jpg,Cracking,Cracking__20231128-195336,0,2
Cracking/Image_20231128202336958.jpg,Cracking,Cracking__20231128-195336,0,0
Cracking/Image_20231128202406962.jpg,Cracking,Cracking__20231128-195336,0,0
Cracking/Image_20231128202436965.jpg,Cracking,Cracking__20231128-195336,0,1
Cracking/Image_20231128202506981.jpg,Cracking,Cracking__20231128-195336,0,2
Cracking/Image_20231128202536986.jpg,Cracking,Cracking__20231128-195336,0,2
Cracking/Image_20231128202606987.jpg,Cracking,Cracking__20231128-195336,0,0
Cracking/Image_20231128202637004.jpg,Cracking,Cracking__20231128-195336,0,1
Cracking/Image_20231128202706999.jpg,Cracking,Cracking__20231128-195336,0,1
Cracking/Image_20231128202737014.jpg,Cracking,Cracking__20231128-195336,0,2
Cracking/Image_20231128202806971.jpg,Cracking,Cracking__20231128-195336,0,0
Cracking/Image_20231128202836962.jpg,Cracking,Cracking__20231128-195336,0,1
Cracking/Image_20231128202906982.jpg,Cracking,Cracking__20231128-195336,0,2
Cracking/Image_20231128202936978.jpg,Cracking,Cracking__20231128-195336,0,2
Cracking/Image_20231128203006995.jpg,Cracking,Cracking__20231128-195336,0,0
Cracking/Image_20231128203036997.jpg,Cracking,Cracking__20231128-195336,0,1
Cracking/Image_20231130101301723.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130101331718.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130101401724.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130101431742.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130101501750.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130101531704.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130101601709.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130101631705.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130101701718.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130101731719.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130101801726.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130101831742.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130101901753.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130101931701.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130102001703.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130102031714.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130102101720.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130102131717.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130102201725.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130102231737.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130102301750.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130102331703.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130102401699.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130102431718.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130102501719.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130102531730.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130102601747.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130102631740.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130102701752.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130102731703.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130102801712.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130102831708.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130102901741.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130102931725.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130103001748.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130103031740.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130103101751.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130103131712.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130103201711.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130103231716.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130103301714.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130103331728.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130103401744.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130103431749.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130103501746.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130103531706.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130103601710.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130103631720.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130103701716.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130103731728.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130103801735.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130103831750.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130103901742.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130103931702.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130104001711.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130104031718.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130104101716.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130104131730.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130104201732.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130104231746.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130104301742.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130104331759.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130104401706.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130104431719.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130104501713.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130104531728.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130104601738.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130104631746.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130104701742.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130104731708.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130104801707.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130104831720.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130104901717.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130104931729.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130105001728.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130105031734.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130105101745.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130105131762.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130105201702.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130105231710.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130105301727.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130105331734.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130105401735.jpg,Cracking,Cracking__20231130-101301,2,2
Cracking/Image_20231130105431741.jpg,Cracking,Cracking__20231130-101301,2,0
Cracking/Image_20231130105501754.jpg,Cracking,Cracking__20231130-101301,2,1
Cracking/Image_20231130111901702.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130111931709.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130112001712.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130112031718.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130112101725.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130112131736.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130112201743.jpg,Cracking,Cracking__20231130-111901,0,1
Cracking/Image_20231130112231750.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130112301702.jpg,Cracking,Cracking__20231130-111901,0,1
Cracking/Image_20231130112331708.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130112401717.jpg,Cracking,Cracking__20231130-111901,0,1
Cracking/Image_20231130112431720.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130112501733.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130112531727.jpg,Cracking,Cracking__20231130-111901,0,1
Cracking/Image_20231130112601736.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130112631699.jpg,Cracking,Cracking__20231130-111901,0,1
Cracking/Image_20231130112701704.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130112731710.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130112801715.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130112831714.jpg,Cracking,Cracking__20231130-111901,0,1
Cracking/Image_20231130112901726.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130112931733.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130113001736.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130113031701.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130113101756.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130113131701.jpg,Cracking,Cracking__20231130-111901,0,1
Cracking/Image_20231130113201721.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130113231720.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130113301725.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130113331726.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130113401747.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130113431750.jpg,Cracking,Cracking__20231130-111901,0,1
Cracking/Image_20231130113501707.jpg,Cracking,Cracking__20231130-111901,0,1
Cracking/Image_20231130113531714.jpg,Cracking,Cracking__20231130-111901,0,1
Cracking/Image_20231130113601718.jpg,Cracking,Cracking__20231130-111901,0,1
Cracking/Image_20231130113631716.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130113701728.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130113731741.jpg,Cracking,Cracking__20231130-111901,0,1
Cracking/Image_20231130113801744.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130113831757.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130113901701.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130113931712.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130114001723.jpg,Cracking,Cracking__20231130-111901,0,1
Cracking/Image_20231130114031727.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130114101725.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130114131743.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130114201749.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130114231743.jpg,Cracking,Cracking__20231130-111901,0,1
Cracking/Image_20231130114301711.jpg,Cracking,Cracking__20231130-111901,0,1
Cracking/Image_20231130114331713.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130114401714.jpg,Cracking,Cracking__20231130-111901,0,1
Cracking/Image_20231130114431716.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130114501724.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130114531736.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20231130114601740.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130114631700.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130114701703.jpg,Cracking,Cracking__20231130-111901,0,2
Cracking/Image_20231130114731711.jpg,Cracking,Cracking__20231130-111901,0,0
Cracking/Image_20240118164355147.jpg,Cracking,Cracking__20240118-164355,0,0
Cracking/Image_20240118164425156.jpg,Cracking,Cracking__20240118-164355,0,1
Cracking/Image_20240118164455149.jpg,Cracking,Cracking__20240118-164355,0,1
Cracking/Image_20240118164525171.jpg,Cracking,Cracking__20240118-164355,0,2
Cracking/Image_20240118164555171.jpg,Cracking,Cracking__20240118-164355,0,2
Cracking/Image_20240118164625181.jpg,Cracking,Cracking__20240118-164355,0,1
Cracking/Image_20240118164655188.jpg,Cracking,Cracking__20240118-164355,0,0
Cracking/Image_20240118164725180.jpg,Cracking,Cracking__20240118-164355,0,1
Cracking/Image_20240118164755193.jpg,Cracking,Cracking__20240118-164355,0,0
Cracking/Image_20240118164825143.jpg,Cracking,Cracking__20240118-164355,0,2
Cracking/Image_20240118164855155.jpg,Cracking,Cracking__20240118-164355,0,2
Cracking/Image_20240118164925162.jpg,Cracking,Cracking__20240118-164355,0,2
Cracking/Image_20240118164955161.jpg,Cracking,Cracking__20240118-164355,0,1
Cracking/Image_20240118165025175.jpg,Cracking,Cracking__20240118-164355,0,2
Cracking/Image_20240118165055176.jpg,Cracking,Cracking__20240118-164355,0,1
Cracking/Image_20240118165125190.jpg,Cracking,Cracking__20240118-164355,0,1
Cracking/Image_20240118165155144.jpg,Cracking,Cracking__20240118-164355,0,0
Cracking/Image_20240118165225198.jpg,Cracking,Cracking__20240118-164355,0,1
Cracking/Image_20240118165255149.jpg,Cracking,Cracking__20240118-164355,0,1
Cracking/Image_20240118165325161.jpg,Cracking,Cracking__20240118-164355,0,1
Cracking/Image_20240118165355167.jpg,Cracking,Cracking__20240118-164355,0,2
Cracking/Image_20240118173755200.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118173825145.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118173855160.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118173925167.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118173955175.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118174025174.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118174055182.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118174125181.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118174155197.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118174225140.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118174255160.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118174325161.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118174355165.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118174425177.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118174455173.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118174525187.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118174555145.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118174625140.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118174655157.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118174725165.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118174755166.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118174825163.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118174855173.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118174925181.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118174955197.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118175025201.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118175055149.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118175125149.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118175155169.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118175225167.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118175255171.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118175325176.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118175355189.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118175425143.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118175455141.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118175525152.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118175555160.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118175625161.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118175655172.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118175725174.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118175755184.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118175825144.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118175855142.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118175925150.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118175955158.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118180025163.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118180055173.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118180125182.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118180155182.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118180225192.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118180255142.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118180325157.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118180355160.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118180425158.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118180455173.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118180525172.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118180555181.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118180625196.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118180655147.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118180725145.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118180755150.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118180825153.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118180855173.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118180925176.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118180955175.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118181025186.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118181055200.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118181125141.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118181155146.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118181225155.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118181255172.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118181325174.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118181355171.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118181425189.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118181455144.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118181525201.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118181555156.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118181625158.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118181655163.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118181725172.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118181755172.jpg,Cracking,Cracking__20240118-173755,1,2
Cracking/Image_20240118181825179.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118181855195.jpg,Cracking,Cracking__20240118-173755,1,1
Cracking/Image_20240118181925143.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240118181955143.jpg,Cracking,Cracking__20240118-173755,1,0
Cracking/Image_20240124143258923.jpg,Cracking,Cracking__20240124-143258,2,0
Cracking/Image_20240124143328924.jpg,Cracking,Cracking__20240124-143258,2,1
Cracking/Image_20240124143358939.jpg,Cracking,Cracking__20240124-143258,2,2
Cracking/Image_20240124143428949.jpg,Cracking,Cracking__20240124-143258,2,0
Cracking/Image_20240124143458958.jpg,Cracking,Cracking__20240124-143258,2,2
Cracking/Image_20240124143528958.jpg,Cracking,Cracking__20240124-143258,2,2
Cracking/Image_20240124143558912.jpg,Cracking,Cracking__20240124-143258,2,1
Cracking/Image_20240124143628916.jpg,Cracking,Cracking__20240124-143258,2,1
Cracking/Image_20240124143658918.jpg,Cracking,Cracking__20240124-143258,2,0
Cracking/Image_20240124143728935.jpg,Cracking,Cracking__20240124-143258,2,2
Cracking/Image_20240124143758931.jpg,Cracking,Cracking__20240124-143258,2,0
Cracking/Image_20240124143828941.jpg,Cracking,Cracking__20240124-143258,2,2
Cracking/Image_20240124143858946.jpg,Cracking,Cracking__20240124-143258,2,1
Cracking/Image_20240124143928959.jpg,Cracking,Cracking__20240124-143258,2,0
Cracking/Image_20240124143958917.jpg,Cracking,Cracking__20240124-143258,2,2
Cracking/Image_20240124144028914.jpg,Cracking,Cracking__20240124-143258,2,0
Cracking/Image_20240124144058928.jpg,Cracking,Cracking__20240124-143258,2,1
Cracking/Image_20240124144128931.jpg,Cracking,Cracking__20240124-143258,2,1
Cracking/Image_20240124144158944.jpg,Cracking,Cracking__20240124-143258,2,1
Cracking/Image_20240124144228937.jpg,Cracking,Cracking__20240124-143258,2,1
Cracking/Image_20240124144258949.jpg,Cracking,Cracking__20240124-143258,2,0
Cracking/Image_20240124144328954.jpg,Cracking,Cracking__20240124-143258,2,2
Cracking/Image_20240124144358966.jpg,Cracking,Cracking__20240124-143258,2,1
Cracking/Image_20240124144428922.jpg,Cracking,Cracking__20240124-143258,2,0
Cracking/Image_20240124144458923.jpg,Cracking,Cracking__20240124-143258,2,2
