path,label,session_id,timestamp,variant,capture_id,is_redundant_copy,width,height,bytes,md5
Cracking/Image_20231128201206957.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:12:06.957000,base,20231128201206957,False,3072,2048,3724654,5b4fa81faf56638434cde851f739594c
Cracking/Image_20231128201236968.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:12:36.968000,base,20231128201236968,False,3072,2048,3683477,6dd66ee4c7a8f4d98af0158f2c214ec0
Cracking/Image_20231128201306973.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:13:06.973000,base,20231128201306973,False,3072,2048,3707928,2d1cac24d7a3b2627fdcb9c3b2f331b2
Cracking/Image_20231128201336982.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:13:36.982000,base,20231128201336982,False,3072,2048,3738425,dd4acba68f95267480fac931b884a916
Cracking/Image_20231128201406987.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:14:06.987000,base,20231128201406987,False,3072,2048,3770160,aad680c64737709e9b889b0371155a2b
Cracking/Image_20231128201436997.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:14:36.997000,base,20231128201436997,False,3072,2048,3810192,ec598335689a29d51f103c48adb9508c
Cracking/Image_20231128201507007.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:15:07.007000,base,20231128201507007,False,3072,2048,3848637,2336ea4f57667d86f710f7e6ad05f51f
Cracking/Image_20231128201536958_aug.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:15:36.958000,aug,20231128201536958,True,3072,2048,1458534,d36a37831f53de372ba90939274c0eec
Cracking/Image_20231128201536958.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:15:36.958000,base,20231128201536958,False,3072,2048,3830728,d3243ef2d3337c4c316c6fb20ff38837
Cracking/Image_20231128201536958_original.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:15:36.958000,original,20231128201536958,True,3072,2048,1459648,03503325ed596577f055fd4790a685d1
Cracking/Image_20231128201606963.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:16:06.963000,base,20231128201606963,False,3072,2048,3667230,6f16f589f2039bb78d8e90bf5471a918
Cracking/Image_20231128201636979.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:16:36.979000,base,20231128201636979,False,3072,2048,3662002,58086e47160a2bbc86c57c8f464cbbdf
Cracking/Image_20231128201706976.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:17:06.976000,base,20231128201706976,False,3072,2048,3962360,26c56ecb422a6871b42141bc97c34c2d
Cracking/Image_20231128201736986.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:17:36.986000,base,20231128201736986,False,3072,2048,3430999,71e57eba22391f74c9ab8283653f75c1
Cracking/Image_20231128201806995.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:18:06.995000,base,20231128201806995,False,3072,2048,3426697,13a1b43515e7874cec6a72252513e1bc
Cracking/Image_20231128201836994.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:18:36.994000,base,20231128201836994,False,3072,2048,3562762,6a755c6e343dab7ffeab49bb70302e4a
Cracking/Image_20231128201907010.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:19:07.010000,base,20231128201907010,False,3072,2048,3745565,cde65ded68db8322db4b4234d6db176f
Cracking/Image_20231128201937003.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:19:37.003000,base,20231128201937003,False,3072,2048,3573283,dd8e9c0a4b43a9ed8aa3bab87708719c
Cracking/Image_20231128202006967.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:20:06.967000,base,20231128202006967,False,3072,2048,3708227,5fba24a57a8389a807d4aa43fa859280
Cracking/Image_20231128202036967_aug.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:20:36.967000,aug,20231128202036967,True,3072,2048,1173812,d18d4b38e3be45ac0edcef4a38e53792
Cracking/Image_20231128202036967.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:20:36.967000,base,20231128202036967,False,3072,2048,3554654,8655ceb988c0ab0c2311d64eb1b4e6ee
Cracking/Image_20231128202036967_original.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:20:36.967000,original,20231128202036967,True,3072,2048,1343258,094ebd7a5865fcfed2cad621734a7940
Cracking/Image_20231128202106973.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:21:06.973000,base,20231128202106973,False,3072,2048,3540161,6de7a6471d677a81da38245c6671e66f
Cracking/Image_20231128202136977.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:21:36.977000,base,20231128202136977,False,3072,2048,3674567,809d68129fa2ab2be814c283a175b72e
Cracking/Image_20231128202206989.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:22:06.989000,base,20231128202206989,False,3072,2048,3868603,a768b90c879a491d839cc5115a2201b1
Cracking/Image_20231128202236990.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:22:36.990000,base,20231128202236990,False,3072,2048,3714319,5c9957953e22cef47c503f9aa54454f7
Cracking/Image_20231128202306996.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:23:06.996000,base,20231128202306996,False,3072,2048,3545009,9e04e44bf2e95f2d9cc37472119b10b2
Cracking/Image_20231128202336958.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:23:36.958000,base,20231128202336958,False,3072,2048,3643619,cfec5abc776b4f43612b8a1ecab6bc63
Cracking/Image_20231128202406962.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:24:06.962000,base,20231128202406962,False,3072,2048,3527926,dd0faa8cd3598749fa4effc247daa885
Cracking/Image_20231128202436965.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:24:36.965000,base,20231128202436965,False,3072,2048,3781335,f93070e24f7944e643033bd96d1a19ad
Cracking/Image_20231128202506981.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:25:06.981000,base,20231128202506981,False,3072,2048,3652627,fc0e2de75210f9e0758c1f992c3bf5d2
Cracking/Image_20231128202536986_aug.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:25:36.986000,aug,20231128202536986,True,3072,2048,1208343,dc82861f84fd36882c78d0f66057259f
Cracking/Image_20231128202536986.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:25:36.986000,base,20231128202536986,False,3072,2048,3559257,12045fcc7ca5e73e3c6336fb71f443c7
Cracking/Image_20231128202536986_original.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:25:36.986000,original,20231128202536986,True,3072,2048,1333893,d002850efea509419773cc373650d8ae
Cracking/Image_20231128202606987.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:26:06.987000,base,20231128202606987,False,3072,2048,3644124,2e53e792adbec038abc589e1d3772f52
Cracking/Image_20231128202637004.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:26:37.004000,base,20231128202637004,False,3072,2048,3637650,2dc338ac6445f6ac6f1e3c272837a01a
Cracking/Image_20231128202706999.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:27:06.999000,base,20231128202706999,False,3072,2048,3902941,d29d1a1125d61d21348305a273052b55
Cracking/Image_20231128202737014.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:27:37.014000,base,20231128202737014,False,3072,2048,3900971,093658009707fb0de1682e8deefdf1b7
Cracking/Image_20231128202806971.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:28:06.971000,base,20231128202806971,False,3072,2048,3919012,5f91669bd8705d8660e99ac3723a431c
Cracking/Image_20231128202836962.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:28:36.962000,base,20231128202836962,False,3072,2048,3742013,90d6fc00c234cf93acb674ec63e375fc
Cracking/Image_20231128202906982.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:29:06.982000,base,20231128202906982,False,3072,2048,3852710,8eeb76ea2bff8441bb90b5adba886ea5
Cracking/Image_20231128202936978.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:29:36.978000,base,20231128202936978,False,3072,2048,3888136,743d9f9b96ea70dba3075deaaedd888d
Cracking/Image_20231128203006995.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:30:06.995000,base,20231128203006995,False,3072,2048,3717418,8ab3de878b17cd1666f910931db80a2a
Cracking/Image_20231128203036997_aug.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:30:36.997000,aug,20231128203036997,True,3072,2048,1408400,21030640c8d219271325111eec797884
Cracking/Image_20231128203036997.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:30:36.997000,base,20231128203036997,False,3072,2048,3706364,ee21ed644f9dfc9da6364b3af38234ce
Cracking/Image_20231128203036997_original.jpg,Cracking,Cracking__20231128-195336,2023-11-28T20:30:36.997000,original,20231128203036997,True,3072,2048,1410279,fce37630dc573927ebfcf31d45c34e02
Cracking/Image_20231130101301723.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:13:01.723000,base,20231130101301723,False,3072,2048,3115748,a0c100bd3aa08295c49e3022482bd07f
Cracking/Image_20231130101331718.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:13:31.718000,base,20231130101331718,False,3072,2048,3001212,247eadac73d1b46e27a6ff905cb3ba6c
Cracking/Image_20231130101401724.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:14:01.724000,base,20231130101401724,False,3072,2048,3112184,4c4f682dc87a05628cf61ce6d044fd85
Cracking/Image_20231130101431742.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:14:31.742000,base,20231130101431742,False,3072,2048,3060275,0aa11d645ef517d31f665d8d7823911c
Cracking/Image_20231130101501750.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:15:01.750000,base,20231130101501750,False,3072,2048,3108815,cfcaaaae74be735f73693ea6d3aed276
Cracking/Image_20231130101531704.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:15:31.704000,base,20231130101531704,False,3072,2048,3025016,0755283ea4419823fed4c4075e3c8a87
Cracking/Image_20231130101601709.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:16:01.709000,base,20231130101601709,False,3072,2048,3035809,a08f3f6ea2419aec6f50946d0692c1b2
Cracking/Image_20231130101631705.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:16:31.705000,base,20231130101631705,False,3072,2048,2969397,f311a5d9ed06749e45e6ba15e4de19d0
Cracking/Image_20231130101701718.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:17:01.718000,base,20231130101701718,False,3072,2048,2993702,9c62987120851135f0ca1b4f8030cd68
Cracking/Image_20231130101731719.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:17:31.719000,base,20231130101731719,False,3072,2048,2982641,66aad03c6ed7a845e0a2a4e443540c67
Cracking/Image_20231130101801726_aug.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:18:01.726000,aug,20231130101801726,True,3072,2048,600506,613fa48a8c26a6d70ed528ecc455da02
Cracking/Image_20231130101801726.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:18:01.726000,base,20231130101801726,False,3072,2048,2983153,eff0fb87bb4224632f9f30a1686bc89d
Cracking/Image_20231130101801726_original.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:18:01.726000,original,20231130101801726,True,3072,2048,1091130,c5bbb4a637d92b4b463e5d147e184300
Cracking/Image_20231130101831742.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:18:31.742000,base,20231130101831742,False,3072,2048,2997998,db3496721cf5f7465d5a19177ce20296
Cracking/Image_20231130101901753.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:19:01.753000,base,20231130101901753,False,3072,2048,3058231,dbfd5ea8dbbd6a873d3f63c3606e5702
Cracking/Image_20231130101931701.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:19:31.701000,base,20231130101931701,False,3072,2048,3064377,5a6d298fd77c756f3e1e50f2b7e5515a
Cracking/Image_20231130102001703.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:20:01.703000,base,20231130102001703,False,3072,2048,3002273,a8e0d00def7e60a725c474e1ca4ee950
Cracking/Image_20231130102031714.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:20:31.714000,base,20231130102031714,False,3072,2048,3136359,3cf444d6d53bb89f3f856b85eb4d8a16
Cracking/Image_20231130102101720.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:21:01.720000,base,20231130102101720,False,3072,2048,3017901,28e179fe857a354a66289b99dd28ce94
Cracking/Image_20231130102131717.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:21:31.717000,base,20231130102131717,False,3072,2048,3182402,8b154b0e0483e7105c519f82ca5b4752
Cracking/Image_20231130102201725.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:22:01.725000,base,20231130102201725,False,3072,2048,3099932,2a0dc940da5eabeaae1f54bd5033c281
Cracking/Image_20231130102231737.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:22:31.737000,base,20231130102231737,False,3072,2048,3168378,2fc33c8156f39c0a0fea2087d4ac56c9
Cracking/Image_20231130102301750_aug.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:23:01.750000,aug,20231130102301750,True,3072,2048,1028973,a87bd65c5611fbc4e52b902ca023a279
Cracking/Image_20231130102301750.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:23:01.750000,base,20231130102301750,False,3072,2048,3095938,84a04d7603cae97d420f17a9c3ff983e
Cracking/Image_20231130102301750_original.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:23:01.750000,original,20231130102301750,True,3072,2048,1132705,2797ffc17e0cec40174dadb5af472072
Cracking/Image_20231130102331703.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:23:31.703000,base,20231130102331703,False,3072,2048,3130306,4ab27d1bc166e3798d3ce718eca9c71a
Cracking/Image_20231130102401699.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:24:01.699000,base,20231130102401699,False,3072,2048,3291376,86bd42efea1c9055317573cc75e26c93
Cracking/Image_20231130102431718.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:24:31.718000,base,20231130102431718,False,3072,2048,3194916,d6c4e761d23fac71ab48cd7ba5039fe9
Cracking/Image_20231130102501719.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:25:01.719000,base,20231130102501719,False,3072,2048,3184016,2581b69cfb8d955f63260a21d3e4b6fe
Cracking/Image_20231130102531730.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:25:31.730000,base,20231130102531730,False,3072,2048,3181905,dbe64304368878ed1c10aa382a14a8dc
Cracking/Image_20231130102601747.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:26:01.747000,base,20231130102601747,False,3072,2048,3131117,2a90403dbd1cf8d5c14d5a90a136cf58
Cracking/Image_20231130102631740.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:26:31.740000,base,20231130102631740,False,3072,2048,3217884,0845bb5ac77e0aa07ce1ba44e385080c
Cracking/Image_20231130102701752.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:27:01.752000,base,20231130102701752,False,3072,2048,3246946,66f02686e1b78610a2bbc491f330feaa
Cracking/Image_20231130102731703.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:27:31.703000,base,20231130102731703,False,3072,2048,3317186,b2a07bb7522aa1a3043c598166aaec52
Cracking/Image_20231130102801712_aug.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:28:01.712000,aug,20231130102801712,True,3072,2048,1060752,4a523d331787df8aea457cf9f8f023f0
Cracking/Image_20231130102801712.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:28:01.712000,base,20231130102801712,False,3072,2048,3272790,a3c1df0c6b3c4b6bae258ad18fc7f0f9
Cracking/Image_20231130102801712_original.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:28:01.712000,original,20231130102801712,True,3072,2048,1210632,e97b163106d9f57be207a3dc9e1a4f7c
Cracking/Image_20231130102831708.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:28:31.708000,base,20231130102831708,False,3072,2048,3301984,bfe446b2c05f482dc903569bd8ba8c5c
Cracking/Image_20231130102901741.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:29:01.741000,base,20231130102901741,False,3072,2048,3323925,ea8d97f945998712f172e05f8a70a8ca
Cracking/Image_20231130102931725.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:29:31.725000,base,20231130102931725,False,3072,2048,3272278,2244cd519651a00417123493376102fa
Cracking/Image_20231130103001748.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:30:01.748000,base,20231130103001748,False,3072,2048,3312380,19b94ba1e56b137f0606028d9f60e183
Cracking/Image_20231130103031740.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:30:31.740000,base,20231130103031740,False,3072,2048,3457777,ba0e226c259160fe662fe6865f746dd9
Cracking/Image_20231130103101751.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:31:01.751000,base,20231130103101751,False,3072,2048,3384271,236b8d4ae492ff4161033459446cca8a
Cracking/Image_20231130103131712.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:31:31.712000,base,20231130103131712,False,3072,2048,3438015,ffef26bc309591c6e6aad83bb89e9ca6
Cracking/Image_20231130103201711.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:32:01.711000,base,20231130103201711,False,3072,2048,3353409,256bec7b9602aed59ce0baf136f43d9c
Cracking/Image_20231130103231716.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:32:31.716000,base,20231130103231716,False,3072,2048,3352868,9bd99a2ccff7da19d53b197f1fde718f
Cracking/Image_20231130103301714_aug.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:33:01.714000,aug,20231130103301714,True,3072,2048,1175428,8e1095578af696d82e2c7151c482259e
Cracking/Image_20231130103301714.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:33:01.714000,base,20231130103301714,False,3072,2048,3370653,61e03aabf6aa629e76b55e67751eebf0
Cracking/Image_20231130103301714_original.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:33:01.714000,original,20231130103301714,True,3072,2048,1252645,aad214c630171fe182589efc729fe840
Cracking/Image_20231130103331728.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:33:31.728000,base,20231130103331728,False,3072,2048,3351433,7b065b73aed413ba27861222a2f91e26
Cracking/Image_20231130103401744.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:34:01.744000,base,20231130103401744,False,3072,2048,3446414,91c1e6060c27835afcd248c4f9d636a6
Cracking/Image_20231130103431749.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:34:31.749000,base,20231130103431749,False,3072,2048,3441668,2ff073c959f29c4efe3e69a590eaa85a
Cracking/Image_20231130103501746.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:35:01.746000,base,20231130103501746,False,3072,2048,3419886,e97072c9c5edc86d1ba33cfc2ea04268
Cracking/Image_20231130103531706.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:35:31.706000,base,20231130103531706,False,3072,2048,3375142,5e35727176a7ad8cf418400be49dc49d
Cracking/Image_20231130103601710.jpg,Cracking,Cracking__20231130-101301,2023-11-30T10:36:01.710000,base,20231130103601710,False,3072,2048,3537543,c46397cdacc52772ccf763c9088ec20c
